function_name,function_type,dimension,point_index,point,multiindex,order,encoded_degree,exact_value,predicted_value,abs_error,squared_error
rational_3d,rational,3,2,"0.77752826855363211;-0.11284872452902162;0.12307921233480801","0,3,2",5,5.032,0.3282753649848022,0.32827536498480214,5.5511151231257827E-17,3.0814879110195774E-33
rational_3d,rational,3,2,"0.77752826855363211;-0.11284872452902162;0.12307921233480801","0,4,1",5,5.041,0.20340568876968904,0.20340568876968895,8.3266726846886741E-17,6.9333477997940491E-33
rational_3d,rational,3,2,"0.77752826855363211;-0.11284872452902162;0.12307921233480801","0,5,0",5,5.050,2.1547065924382709,2.1547065924382705,4.4408920985006262E-16,1.9721522630525295E-31
rational_3d,rational,3,2,"0.77752826855363211;-0.11284872452902162;0.12307921233480801","1,0,4",5,5.104,-1.1638696890955604,-1.1638696890955602,2.2204460492503131E-16,4.9303806576313238E-32
rational_3d,rational,3,2,"0.77752826855363211;-0.11284872452902162;0.12307921233480801","1,1,3",5,5.113,0.13323773842739967,0.13323773842739964,2.7755575615628914E-17,7.7037197775489434E-34
rational_3d,rational,3,2,"0.77752826855363211;-0.11284872452902162;0.12307921233480801","1,2,2",5,5.122,-0.26892858792525987,-0.26892858792525981,5.5511151231257827E-17,3.0814879110195774E-33
rational_3d,rational,3,2,"0.77752826855363211;-0.11284872452902162;0.12307921233480801","1,3,1",5,5.131,0.19539662688396736,0.19539662688396731,5.5511151231257827E-17,3.0814879110195774E-33
rational_3d,rational,3,2,"0.77752826855363211;-0.11284872452902162;0.12307921233480801","1,4,0",5,5.140,-0.6526252726470636,-0.6526252726470636,0,0
rational_3d,rational,3,2,"0.77752826855363211;-0.11284872452902162;0.12307921233480801","2,0,3",5,5.203,-0.68712128107151205,-0.68712128107151216,1.1102230246251565E-16,1.2325951644078309E-32
rational_3d,rational,3,2,"0.77752826855363211;-0.11284872452902162;0.12307921233480801","2,1,2",5,5.212,0.19935864371155126,0.19935864371155126,0,0
rational_3d,rational,3,2,"0.77752826855363211;-0.11284872452902162;0.12307921233480801","2,2,1",5,5.221,-0.11995349396094486,-0.11995349396094489,2.7755575615628914E-17,7.7037197775489434E-34
rational_3d,rational,3,2,"0.77752826855363211;-0.11284872452902162;0.12307921233480801","2,3,0",5,5.230,0.65761513686631456,0.65761513686631445,1.1102230246251565E-16,1.2325951644078309E-32
rational_3d,rational,3,2,"0.77752826855363211;-0.11284872452902162;0.12307921233480801","3,0,2",5,5.302,-0.64624532432897963,-0.64624532432897963,0,0
rational_3d,rational,3,2,"0.77752826855363211;-0.11284872452902162;0.12307921233480801","3,1,1",5,5.311,0.1871337868917492,0.18713378689174917,2.7755575615628914E-17,7.7037197775489434E-34
rational_3d,rational,3,2,"0.77752826855363211;-0.11284872452902162;0.12307921233480801","3,2,0",5,5.320,-0.24009634673437366,-0.24009634673437369,2.7755575615628914E-17,7.7037197775489434E-34
rational_3d,rational,3,2,"0.77752826855363211;-0.11284872452902162;0.12307921233480801","4,0,1",5,5.401,-0.45654411719342258,-0.45654411719342264,5.5511151231257827E-17,3.0814879110195774E-33
rational_3d,rational,3,2,"0.77752826855363211;-0.11284872452902162;0.12307921233480801","4,1,0",5,5.410,0.60786483700953498,0.60786483700953486,1.1102230246251565E-16,1.2325951644078309E-32
rational_3d,rational,3,2,"0.77752826855363211;-0.11284872452902162;0.12307921233480801","5,0,0",5,5.500,-0.41083867084071429,-0.41083867084071429,0,0
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","0,0,1",1,1.001,-0.016676001031052046,-0.016676001031052053,6.9388939039072284E-18,4.8148248609680896E-35
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","0,1,0",1,1.010,0.01556204010335431,0.015562040103354319,8.6736173798840355E-18,7.5231638452626401E-35
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","1,0,0",1,1.100,-0.04639498331327982,-0.046394983313279785,3.4694469519536142E-17,1.2037062152420224E-33
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","0,0,2",2,2.002,-0.13956072935462355,-0.13956072935462355,0,0
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","0,1,1",2,2.011,-0.0020969008630575825,-0.0020969008630575829,4.3368086899420177E-19,1.88079096131566E-37
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","0,2,0",2,2.020,-0.16304423189505765,-0.16304423189505765,0,0
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","1,0,1",2,2.101,-0.049566198651012555,-0.049566198651012569,1.3877787807814457E-17,1.9259299443872359E-34
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","1,1,0",2,2.110,0.18233518208665267,0.18233518208665267,0,0
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","2,0,0",2,2.200,-0.11433562958334637,-0.11433562958334641,4.163336342344337E-17,1.7333369499485123E-33
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","0,0,3",3,3.003,0.20142861512827717,0.20142861512827712,5.5511151231257827E-17,3.0814879110195774E-33
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","0,1,2",3,3.012,0.036004194133823587,0.036004194133823608,2.0816681711721685E-17,4.3333423748712807E-34
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","0,2,1",3,3.021,0.078645022784798596,0.078645022784798582,1.3877787807814457E-17,1.9259299443872359E-34
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","0,3,0",3,3.030,0.12249659136811171,0.12249659136811171,0,0
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","1,0,2",3,3.102,0.1256736774377728,0.12567367743777277,2.7755575615628914E-17,7.7037197775489434E-34
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","1,1,1",3,3.111,-0.067817938540162465,-0.067817938540162437,2.7755575615628914E-17,7.7037197775489434E-34
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","1,2,0",3,3.120,-0.01719565668355244,-0.017195656683552434,6.9388939039072284E-18,4.8148248609680896E-35
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","2,0,1",3,3.201,0.11497816900766385,0.11497816900766382,2.7755575615628914E-17,7.7037197775489434E-34
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","2,1,0",3,3.210,-0.12968983616953522,-0.12968983616953522,0,0
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","3,0,0",3,3.300,0.19633047038801846,0.19633047038801843,2.7755575615628914E-17,7.7037197775489434E-34
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","0,0,4",4,4.004,-0.059278337609302609,-0.059278337609302498,1.1102230246251565E-16,1.2325951644078309E-32
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","0,1,3",4,4.013,-0.10242013342060023,-0.10242013342060022,1.3877787807814457E-17,1.9259299443872359E-34
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","0,2,2",4,4.022,0.016910067697474211,0.016910067697474215,3.4694469519536142E-18,1.2037062152420224E-35
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","0,3,1",4,4.031,-0.11857971888860648,-0.11857971888860649,1.3877787807814457E-17,1.9259299443872359E-34
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","0,4,0",4,4.040,0.2048888021808592,0.20488880218085923,2.7755575615628914E-17,7.7037197775489434E-34
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","1,0,3",4,4.103,-0.12617067168119397,-0.12617067168119392,5.5511151231257827E-17,3.0814879110195774E-33
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","1,1,2",4,4.112,-0.054995205736173169,-0.054995205736173169,0,0
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","1,2,1",4,4.121,0.058382375863220634,0.058382375863220634,0,0
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","1,3,0",4,4.130,-0.23035923571138628,-0.23035923571138622,5.5511151231257827E-17,3.0814879110195774E-33
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","2,0,2",4,4.202,-0.084808745040291927,-0.084808745040291886,4.163336342344337E-17,1.7333369499485123E-33
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","2,1,1",4,4.211,0.019180493197224924,0.01918049319722492,3.4694469519536142E-18,1.2037062152420224E-35
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","2,2,0",4,4.220,0.18599379788325676,0.18599379788325673,2.7755575615628914E-17,7.7037197775489434E-34
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","3,0,1",4,4.301,-0.12180097787166171,-0.12180097787166176,5.5511151231257827E-17,3.0814879110195774E-33
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","3,1,0",4,4.310,-0.080963238007497856,-0.08096323800749787,1.3877787807814457E-17,1.9259299443872359E-34
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","4,0,0",4,4.400,-0.096165991858457062,-0.096165991858457034,2.7755575615628914E-17,7.7037197775489434E-34
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","0,0,5",5,5.005,-0.57826673169364584,-0.57826673169364595,1.1102230246251565E-16,1.2325951644078309E-32
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","0,1,4",5,5.014,0.12074302730520711,0.12074302730520708,2.7755575615628914E-17,7.7037197775489434E-34
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","0,2,3",5,5.023,-0.11791583485999242,-0.11791583485999245,2.7755575615628914E-17,7.7037197775489434E-34
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","0,3,2",5,5.032,0.0086560083566455115,0.008656008356645515,3.4694469519536142E-18,1.2037062152420224E-35
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","0,4,1",5,5.041,-0.12120610095909384,-0.12120610095909386,1.3877787807814457E-17,1.9259299443872359E-34
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","0,5,0",5,5.050,-0.72175547000753726,-0.72175547000753737,1.1102230246251565E-16,1.2325951644078309E-32
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","1,0,4",5,5.104,-0.15980540723720393,-0.15980540723720396,2.7755575615628914E-17,7.7037197775489434E-34
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","1,1,3",5,5.113,0.20484093795727643,0.20484093795727643,0,0
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","1,2,2",5,5.122,-0.093106364889541757,-0.093106364889541729,2.7755575615628914E-17,7.7037197775489434E-34
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","1,3,1",5,5.131,0.15236596551829423,0.15236596551829426,2.7755575615628914E-17,7.7037197775489434E-34
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","1,4,0",5,5.140,0.20994220003739389,0.20994220003739389,0,0
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","2,0,3",5,5.203,-0.10460870145887657,-0.10460870145887662,4.163336342344337E-17,1.7333369499485123E-33
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","2,1,2",5,5.212,0.13515260213330421,0.13515260213330418,2.7755575615628914E-17,7.7037197775489434E-34
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","2,2,1",5,5.221,-0.20477896542979304,-0.20477896542979304,0,0
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","2,3,0",5,5.230,0.13324001929375781,0.13324001929375781,0,0
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","3,0,2",5,5.302,-0.10667261691840052,-0.10667261691840048,4.163336342344337E-17,1.7333369499485123E-33
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","3,1,1",5,5.311,0.18538612136124319,0.18538612136124311,8.3266726846886741E-17,6.9333477997940491E-33
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","3,2,0",5,5.320,-0.24466608018246025,-0.24466608018246033,8.3266726846886741E-17,6.9333477997940491E-33
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","4,0,1",5,5.401,-0.12915360115497032,-0.12915360115497046,1.3877787807814457E-16,1.9259299443872359E-32
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","4,1,0",5,5.410,0.44012634791912231,0.44012634791912214,1.6653345369377348E-16,2.7733391199176196E-32
rational_3d,rational,3,3,"0.79665722502982084;0.80753910245220173;0.85014943006873922","5,0,0",5,5.500,-0.48387705840465733,-0.48387705840465756,2.2204460492503131E-16,4.9303806576313238E-32
rational_3d,rational,3,4,"0.4779352262078812;0.78313439375545701;0.1598331363948996","0,0,1",1,1.001,0.17489482787984428,0.17489482787984428,0,0
rational_3d,rational,3,4,"0.4779352262078812;0.78313439375545701;0.1598331363948996","0,1,0",1,1.010,-0.033308741766072875,-0.033308741766072861,1.3877787807814457E-17,1.9259299443872359E-34
rational_3d,rational,3,4,"0.4779352262078812;0.78313439375545701;0.1598331363948996","1,0,0",1,1.100,0.088525687828692995,0.088525687828693009,1.3877787807814457E-17,1.9259299443872359E-34
rational_3d,rational,3,4,"0.4779352262078812;0.78313439375545701;0.1598331363948996","0,0,2",2,2.002,-0.26802827001077423,-0.26802827001077423,0,0
rational_3d,rational,3,4,"0.4779352262078812;0.78313439375545701;0.1598331363948996","0,1,1",2,2.011,-0.062724811031875188,-0.062724811031875188,0,0
rational_3d,rational,3,4,"0.4779352262078812;0.78313439375545701;0.1598331363948996","0,2,0",2,2.020,-0.17082571556525655,-0.17082571556525658,2.7755575615628914E-17,7.7037197775489434E-34
rational_3d,rational,3,4,"0.4779352262078812;0.78313439375545701;0.1598331363948996","1,0,1",2,2.101,-0.1660256910528069,-0.16602569105280696,5.5511151231257827E-17,3.0814879110195774E-33
rational_3d,rational,3,4,"0.4779352262078812;0.78313439375545701;0.1598331363948996","1,1,0",2,2.110,0.22783609620445849,0.22783609620445855,5.5511151231257827E-17,3.0814879110195774E-33
rational_3d,rational,3,4,"0.4779352262078812;0.78313439375545701;0.1598331363948996","2,0,0",2,2.200,-0.24737336105156371,-0.24737336105156374,2.7755575615628914E-17,7.7037197775489434E-34
rational_3d,rational,3,4,"0.4779352262078812;0.78313439375545701;0.1598331363948996","0,0,3",3,3.003,-0.10346478054834272,-0.10346478054834272,0,0
rational_3d,rational,3,4,"0.4779352262078812;0.78313439375545701;0.1598331363948996","0,1,2",3,3.012,0.14871487137140998,0.14871487137140998,0,0
rational_3d,rational,3,4,"0.4779352262078812;0.78313439375545701;0.1598331363948996","0,2,1",3,3.021,-0.0043236460113548064,-0.0043236460113548125,6.0715321659188248E-18,3.6863502841786936E-35
rational_3d,rational,3,4,"0.4779352262078812;0.78313439375545701;0.1598331363948996","0,3,0",3,3.030,0.25421306569932867,0.25421306569932861,5.5511151231257827E-17,3.0814879110195774E-33
rational_3d,rational,3,4,"0.4779352262078812;0.78313439375545701;0.1598331363948996","1,0,2",3,3.102,0.0093932462517659111,0.0093932462517659111,0,0
rational_3d,rational,3,4,"0.4779352262078812;0.78313439375545701;0.1598331363948996","1,1,1",3,3.111,0.046051021910771865,0.046051021910771858,6.9388939039072284E-18,4.8148248609680896E-35
rational_3d,rational,3,4,"0.4779352262078812;0.78313439375545701;0.1598331363948996","1,2,0",3,3.120,-0.17754217794945831,-0.17754217794945834,2.7755575615628914E-17,7.7037197775489434E-34
rational_3d,rational,3,4,"0.4779352262078812;0.78313439375545701;0.1598331363948996","2,0,1",3,3.201,0.010380020290074281,0.010380020290074274,6.9388939039072284E-18,4.8148248609680896E-35
rational_3d,rational,3,4,"0.4779352262078812;0.78313439375545701;0.1598331363948996","2,1,0",3,3.210,-0.013775140117309431,-0.013775140117309456,2.4286128663675299E-17,5.8981604546859098E-34
rational_3d,rational,3,4,"0.4779352262078812;0.78313439375545701;0.1598331363948996","3,0,0",3,3.300,0.075268166598066039,0.075268166598065997,4.163336342344337E-17,1.7333369499485123E-33
rational_3d,rational,3,4,"0.4779352262078812;0.78313439375545701;0.1598331363948996","0,0,4",4,4.004,0.89927519761628782,0.89927519761628805,2.2204460492503131E-16,4.9303806576313238E-32
rational_3d,rational,3,4,"0.4779352262078812;0.78313439375545701;0.1598331363948996","0,1,3",4,4.013,0.046291262078856248,0.046291262078856241,6.9388939039072284E-18,4.8148248609680896E-35
rational_3d,rational,3,4,"0.4779352262078812;0.78313439375545701;0.1598331363948996","0,2,2",4,4.022,0.10618317651759634,0.10618317651759637,2.7755575615628914E-17,7.7037197775489434E-34
rational_3d,rational,3,4,"0.4779352262078812;0.78313439375545701;0.1598331363948996","0,3,1",4,4.031,0.049168593101878141,0.049168593101878141,0,0
rational_3d,rational,3,4,"0.4779352262078812;0.78313439375545701;0.1598331363948996","0,4,0",4,4.040,0.11594428754897182,0.1159442875489719,8.3266726846886741E-17,6.9333477997940491E-33
